user_id;Rating;plan_trip.Id
3174;3,7;262
3496;4,7;262
3503;3,8;262
3711;4;262
3827;3,5;262
3837;4,3;262
4053;4,5;262
4161;3,4;262
4288;3,4;262
4403;4,9;262
4457;3,1;262
4577;3,5;262
4726;3,7;262
4728;4,5;262
4730;3;262
4733;3,3;262
40;4,6;263
352;3,8;263
372;4,9;263
663;3,4;263
765;4;263
1444;4,5;263
1628;3,7;263
1744;4,8;263
1769;4,8;263
1914;4,9;263
2013;4,9;263
2247;3,7;263
2407;3,8;263
2447;3,7;263
2551;3;263
2745;3,2;263
2853;4,8;263
2910;3,4;263
3351;4,4;263
3501;3,1;263
3549;3,2;263
3643;3,2;263
3719;3,6;263
3909;3,2;263
4370;3,4;263
4435;4,7;263
4830;4,1;263
24;4;264
384;3,2;264
560;4,6;264
646;3,8;264
702;4,2;264
735;4,8;264
758;4;264
956;3,8;264
999;3,2;264
1185;4,3;264
1338;3,7;264
1367;3,3;264
1376;3,6;264
1419;4;264
1649;3,6;264
1672;4,3;264
1679;3,9;264
1720;3,7;264
1790;4,8;264
1939;3,7;264
1976;4,3;264
2049;4,8;264
2094;4,1;264
2225;3,6;264
2323;3,6;264
2419;4,1;264
2586;4,9;264
2639;3,5;264
2692;3;264
3071;4,9;264
3289;3,5;264
3476;4,8;264
3484;4,4;264
3706;4,2;264
3854;4,6;264
3984;3,7;264
4080;3,9;264
4105;4,5;264
4106;3,7;264
4187;4,8;264
4323;4,7;264
4416;4,3;264
4681;3,2;264
4718;3,5;264
4792;4;264
571;4,9;265
678;3,7;265
772;4,3;265
810;4,7;265
840;3,9;265
949;4,9;265
1131;3,4;265
1229;3,4;265
1730;3,7;265
1803;3,6;265
1830;4,4;265
1906;4,6;265
2016;5;265
2460;4,4;265
2527;3,1;265
2800;4,3;265
2809;4,9;265
2811;3,8;265
3083;4,2;265
3131;3,1;265
3375;3,6;265
3534;4,7;265
3913;4,2;265
4167;3,8;265
4203;4,3;265
4714;3,1;265
21;4,7;266
268;4,1;266
408;4,2;266
427;3,4;266
535;3,4;266
565;4,1;266
680;5;266
702;4,9;266
816;4,8;266
915;4,6;266
1366;3,9;266
1505;4,7;266
1812;3,2;266
2261;4,3;266
2386;3,7;266
2436;4,8;266
2478;3,2;266
2487;4,9;266
2489;3,9;266
2569;4,7;266
3040;4;266
3373;3,5;266
3627;4,8;266
3638;4,6;266
3774;3,1;266
3912;4,4;266
3964;3,2;266
4001;3,9;266
4016;4,6;266
4243;4,6;266
4452;3,3;266
4472;4,1;266
4503;3,6;266
4565;3;266
269;4,9;267
291;3,6;267
378;4,1;267
417;4,5;267
418;3,1;267
520;4;267
668;4,9;267
741;4,2;267
792;3,7;267
871;4,5;267
873;4,7;267
877;3,2;267
884;3,6;267
1022;3,6;267
1028;4,6;267
1127;4,2;267
1174;3,1;267
1190;4,3;267
1196;3,1;267
1214;3,7;267
1258;4,3;267
1260;4,3;267
1379;3,7;267
1461;4,9;267
1568;3,7;267
1715;3,1;267
1813;4,1;267
1849;4,6;267
1862;4,1;267
2209;4,5;267
2215;5;267
2363;4;267
2415;3,2;267
2592;3,6;267
2607;3,7;267
2757;4;267
2782;4;267
2819;4,1;267
2929;3,3;267
2991;4,8;267
3134;4,2;267
3336;4,4;267
3391;4,5;267
3504;3,5;267
3951;4,3;267
4204;3,3;267
4211;4,5;267
4347;3,1;267
4576;4,4;267
4623;3,3;267
4760;4,2;267
4786;3,8;267
4894;4,8;267
4897;4,2;267
4942;3,3;267
307;5;268
336;4,4;268
337;4,9;268
485;5;268
494;4,8;268
496;3,4;268
677;4,9;268
772;4,1;268
939;4,8;268
1887;4,1;268
1970;4,2;268
2079;3,8;268
2177;3,8;268
2219;3,3;268
2909;4,3;268
2927;3,1;268
3238;4,7;268
3277;4,7;268
3306;4,2;268
3405;4,6;268
3765;3,8;268
3956;3,6;268
4031;4,3;268
4037;4,4;268
4080;4,6;268
4102;4,2;268
4682;4,7;268
4814;4,8;268
89;3,5;269
170;3,9;269
375;3,5;269
558;3,4;269
782;4;269
916;3,9;269
991;5;269
1494;4,2;269
1621;3;269
1726;4,2;269
1766;3,2;269
2041;4;269
2076;4,1;269
2135;4;269
2183;4,1;269
2421;4,7;269
2550;3,8;269
2603;4,1;269
2626;3,7;269
3823;3,9;269
4595;4,7;269
4880;4;269
4933;4,5;269
4981;4,2;269
826;3;270
1294;4,5;270
1581;4;270
1655;4,8;270
1655;4,6;270
1866;4,5;270
2115;3,9;270
2262;3,2;270
2346;5;270
2438;4,1;270
2457;4,5;270
2472;3,9;270
2765;4,8;270
2766;3,1;270
2857;3,6;270
3076;4,4;270
3510;3,5;270
3721;4,9;270
3760;4,7;270
4602;4,6;270
4867;3,1;270
835;3,6;271
944;3,3;271
1032;4,1;271
1041;4,8;271
1110;3,1;271
1263;4,2;271
1281;3,1;271
1392;3;271
1585;4,5;271
1697;4,1;271
1837;3,6;271
1897;3,2;271
1909;3,7;271
2078;3,8;271
2532;4,2;271
2735;4,7;271
3032;4,8;271
3142;3;271
3242;3,6;271
3380;4,5;271
3416;3,8;271
3588;4,6;271
3665;4,5;271
3950;5;271
4151;4,8;271
4340;4,8;271
21;3,4;272
147;4,5;272
300;4,2;272
378;4,3;272
598;3,8;272
713;4,7;272
760;3,1;272
931;4,4;272
1617;3,4;272
1689;3,9;272
2059;4,1;272
2605;3,3;272
2807;4,4;272
2971;3,7;272
3400;4,1;272
3752;4,7;272
3969;4;272
3979;3,2;272
4324;4,5;272
4392;3,8;272
4620;3,3;272
4720;3,1;272
4806;4,1;272
4965;4,7;272
4998;4,3;272
4;3,4;273
168;4,5;273
374;4;273
448;3,6;273
490;3,4;273
499;4,8;273
583;4,1;273
1174;4,8;273
1198;4,9;273
1543;4,1;273
1578;3,7;273
1606;4,5;273
1731;4,7;273
1814;3,5;273
1845;4,3;273
1863;4,9;273
2272;4;273
2462;3,2;273
2531;4;273
3351;4,7;273
3479;3,5;273
3797;4,2;273
4191;4,8;273
4304;4,9;273
4422;5;273
4534;3,9;273
19;4,3;274
23;4,8;274
274;3,6;274
321;4,7;274
321;4,9;274
609;3,9;274
1392;4,1;274
1638;3,5;274
2224;3,4;274
2462;3,9;274
2500;4,9;274
2720;4,3;274
2980;3,8;274
3101;3,8;274
3108;4;274
3156;3,6;274
3246;4,5;274
3279;4,7;274
3320;3,5;274
3373;4,4;274
3707;3,5;274
3715;4,3;274
3943;4;274
4265;3,8;274
4366;4,4;274
4379;3,9;274
4629;3,5;274
4822;4,2;274
4843;3,3;274
4844;3,7;274
4845;4,8;274
17;4,8;275
112;4,8;275
415;4,8;275
496;4,9;275
534;3,1;275
625;3,7;275
696;3,8;275
802;4,2;275
898;3,2;275
1027;3,8;275
1224;4,5;275
1254;3,4;275
1313;4,3;275
1559;3,4;275
1653;4,1;275
1659;4;275
1674;4,3;275
1695;3,3;275
1886;3,6;275
1937;4,9;275
1956;3,9;275
2156;3,2;275
2189;4,2;275
2248;3,1;275
2315;4,6;275
2603;3,7;275
2661;3,5;275
2736;4,2;275
2913;4,9;275
2951;3,9;275
2977;4,6;275
3187;3,9;275
3302;4,6;275
3459;4,3;275
3526;3,7;275
3561;3,7;275
3599;4;275
3608;3,6;275
3803;4,5;275
3941;4,8;275
4140;4;275
4145;3,5;275
4386;4,7;275
4495;3,6;275
4783;3,1;275
4853;3,6;275
4912;4,3;275
4932;3,6;275
34;4,9;276
48;4,5;276
485;4,8;276
523;3,4;276
713;5;276
741;3,5;276
764;3;276
855;4,7;276
1033;4,2;276
1096;4,8;276
1290;3,7;276
1514;3,9;276
1549;4,3;276
1619;5;276
1688;4,2;276
1725;3,9;276
2215;5;276
2365;4,3;276
2506;4;276
2773;5;276
2787;3,3;276
3563;5;276
3591;4,2;276
3929;4,8;276
4180;3,2;276
4253;3,4;276
4649;3,9;276
4660;4,9;276
4858;3,5;276
4909;4,4;276
4993;4;276
16;4,4;277
18;4,1;277
120;4,4;277
349;3;277
770;3,1;277
971;3,9;277
1031;3,9;277
1033;4;277
1383;3,8;277
1478;4;277
1609;3,6;277
1643;3,7;277
1853;4,6;277
2502;3,5;277
2519;4,5;277
2790;4,3;277
2818;3,9;277
2831;3,2;277
3740;3,6;277
3846;3,6;277
4044;4;277
4227;4,5;277
4682;4,7;277
4752;4;277
32;3,9;278
60;3,3;278
795;3,5;278
892;4,9;278
955;3,3;278
974;4,3;278
1086;4,1;278
1200;3,1;278
1224;3,4;278
1306;3,8;278
1393;3,8;278
1727;3,2;278
2086;3,2;278
2179;4,5;278
2317;4;278
2376;4,5;278
3008;4,8;278
3386;4,6;278
3387;4,3;278
3607;3,7;278
3837;3,1;278
3872;3,3;278
3934;4;278
4021;4,3;278
4168;3,8;278
4233;4,9;278
4261;3,1;278
4496;4,7;278
4518;3,2;278
4652;4,7;278
6;4,2;279
13;3,2;279
300;3,3;279
649;5;279
1323;3;279
1940;4,6;279
1976;4;279
2203;5;279
3151;4,8;279
3273;4,6;279
3611;3,6;279
3940;4,7;279
3941;5;279
4370;4,2;279
4409;4,5;279
4591;4,2;279
4853;3,9;279
63;3,1;280
88;3,3;280
113;4,1;280
157;4;280
190;4,1;280
232;3,6;280
345;3,7;280
491;3,1;280
512;4,8;280
529;3,7;280
588;4,1;280
640;4,4;280
715;5;280
852;4,6;280
925;4;280
977;4,1;280
1021;3;280
1063;4;280
1083;3,8;280
1117;3,7;280
1174;4,1;280
1365;3,9;280
1395;4,3;280
1455;3,5;280
1551;4,7;280
1602;4,9;280
1816;4,5;280
1845;4,2;280
2068;3;280
2216;4;280
2220;4,9;280
2337;4;280
2580;3,9;280
2827;4,6;280
2873;3,5;280
2884;4;280
2974;3,6;280
3055;3,2;280
3122;3,2;280
3261;4,7;280
3341;4;280
3377;4,4;280
3568;3,9;280
3581;4,4;280
3616;4,4;280
3713;3;280
3733;3,4;280
3766;4;280
3849;4,9;280
3973;3,9;280
4012;3,5;280
4104;4,7;280
4116;4;280
4460;4,4;280
4525;4,4;280
4529;3,6;280
4731;4,8;280
4800;4,2;280
4815;3,5;280
119;4;281
210;3,7;281
284;3,1;281
391;3,3;281
623;4,1;281
722;3,4;281
1497;3,9;281
1665;4,6;281
1779;3,8;281
2073;4,2;281
2464;3,9;281
3717;4,7;281
4009;3,8;281
4091;3,1;281
4246;4,6;281
4444;4;281
4485;3,7;281
4617;4;281
4774;3,1;281
4834;3,6;281
572;4,4;282
592;3,6;282
624;3,4;282
783;3,7;282
804;4,2;282
1440;4,4;282
1643;4;282
2084;3,4;282
2127;3,7;282
2594;3,4;282
2735;3,3;282
2749;3,4;282
3258;3,5;282
3514;3,1;282
3619;4,6;282
3805;4,5;282
3845;3,7;282
4340;3,1;282
4613;3,5;282
6;3,5;283
22;5;283
63;3,6;283
74;3,3;283
92;4;283
97;4,7;283
107;3,3;283
195;3,1;283
233;3,6;283
256;3,1;283
442;3,3;283
852;4;283
889;4;283
902;4,1;283
972;3,8;283
1011;4,8;283
1071;4,1;283
1375;3,5;283
1411;3,4;283
1492;4,7;283
1497;4,9;283
1717;4,8;283
1916;4,8;283
1978;3,3;283
2240;4,1;283
2464;4,7;283
2818;4,6;283
2826;4,1;283
2886;4,7;283
2887;5;283
2922;3,7;283
3007;4;283
3034;4,7;283
3046;4,5;283
3147;3,9;283
3215;4,6;283
3278;3,9;283
3649;4,1;283
3942;3,1;283
4006;3,2;283
4078;3,6;283
4216;4,9;283
4372;4,7;283
4390;4,2;283
4554;3,7;283
4782;4,2;283
4896;3,3;283
4995;4,6;283
72;3,1;284
200;4,2;284
219;4,3;284
230;4,6;284
266;3,3;284
356;3,2;284
413;4,4;284
536;4,7;284
752;4,6;284
754;3,3;284
848;3,2;284
977;3,6;284
989;3,4;284
1002;4,7;284
1013;3,9;284
1021;3,6;284
1147;4,8;284
1221;4,6;284
1222;3,2;284
1278;3,9;284
1558;4,7;284
1745;4,6;284
1801;5;284
1828;4,9;284
1984;4,7;284
2050;3,4;284
2323;4,8;284
2525;3,2;284
2686;3,6;284
2726;4;284
2771;4,6;284
2810;5;284
2817;4,5;284
2892;4,9;284
2918;3,9;284
2928;3,1;284
2959;3,8;284
3082;3,9;284
3084;4,3;284
3145;4,9;284
3367;3,8;284
3510;4,9;284
3576;3,9;284
3615;4,7;284
3805;4,7;284
3901;4,5;284
4174;3,1;284
4322;4,8;284
4570;4,3;284
4638;3,7;284
4668;3;284
4726;4,2;284
4771;4,5;284
4806;3,9;284
4844;3,7;284
4902;4,2;284
4999;4,7;284
204;4,6;285
495;3,9;285
605;4,9;285
651;4,1;285
756;3,3;285
1083;4,7;285
1389;3,9;285
1493;4,3;285
1583;3,4;285
1850;4,8;285
2036;4,8;285
2398;3,3;285
2547;3,5;285
2560;4,7;285
3004;4,7;285
3624;3,5;285
3882;3,8;285
3910;4;285
3911;3,3;285
4058;4,3;285
4172;3,9;285
4568;3,9;285
70;3,4;286
118;4;286
605;4,2;286
1132;4,5;286
2123;4,4;286
2187;4,1;286
2341;4;286
2397;3,6;286
2419;4,3;286
2540;4,7;286
2564;3,1;286
2735;3,7;286
2758;4;286
2820;4,4;286
2870;3,5;286
3053;4,9;286
3108;3,7;286
3251;3;286
3320;4,7;286
3323;3,9;286
3355;4,3;286
3362;3,9;286
3564;5;286
4049;4;286
4168;4;286
4353;3,2;286
4532;4,5;286
4873;4,3;286
4983;4,1;286
4987;4,4;286
287;4,1;287
421;4,4;287
488;3,2;287
668;3,8;287
871;3,9;287
955;4,8;287
1318;3,1;287
1439;4,7;287
1713;4,7;287
1767;3,9;287
2045;4,4;287
2264;4,9;287
2736;3,4;287
2882;3,1;287
2977;4;287
3046;3,7;287
3191;3,1;287
3275;3,1;287
3899;3,1;287
3900;3,9;287
4104;4,6;287
4138;3,3;287
4178;3,3;287
4548;3;287
4931;4,8;287
188;3;288
199;3,1;288
246;4,6;288
356;3,7;288
392;3,1;288
566;3,5;288
627;4,1;288
940;3;288
1011;3,6;288
1095;4,7;288
1142;3,8;288
1278;4,2;288
1304;4,3;288
1312;3,5;288
1385;4,5;288
1424;3,1;288
1442;5;288
1550;4,3;288
1634;3,3;288
1680;3,2;288
1746;3;288
1934;3,8;288
2204;4;288
2371;3,9;288
2652;5;288
2665;4;288
2676;4,3;288
2734;3,8;288
2754;4,9;288
2857;3,3;288
3116;4;288
3188;4,8;288
3306;4,3;288
3337;3,1;288
3358;4,7;288
3363;4,1;288
3682;4,3;288
3694;4,8;288
3943;3,1;288
4093;3,4;288
4295;4,9;288
4357;4,9;288
4445;3,6;288
4447;3,7;288
4463;4,8;288
4494;3,6;288
4568;3,4;288
4607;3,2;288
4656;4,9;288
4858;3,1;288
4980;3,4;288
283;3,2;289
453;4,4;289
473;4;289
549;4,7;289
591;3,2;289
743;3,3;289
806;3,3;289
881;3,7;289
915;3,9;289
1025;5;289
1027;4;289
1193;4,8;289
1375;3,1;289
1773;4,9;289
1780;4,4;289
1987;5;289
2047;4,9;289
2189;3,5;289
2240;3,2;289
2243;3,1;289
2246;3,5;289
2337;3;289
2576;3,4;289
2644;4,9;289
2679;4,6;289
2813;3,2;289
2857;4,3;289
2998;3,1;289
3086;3,6;289
3299;4,2;289
3361;4,1;289
3381;3,4;289
3472;4,6;289
3494;3,3;289
3579;4,6;289
3815;4,3;289
3823;4,3;289
3895;4,5;289
3930;3;289
3982;5;289
4059;3,8;289
4140;3,6;289
4144;3,6;289
4151;4;289
4157;3,1;289
4172;4,1;289
4183;4,9;289
4306;3,6;289
4423;3,8;289
4462;4,9;289
4566;3,9;289
4580;4,5;289
4767;4,7;289
4828;4,8;289
4841;3,2;289
4917;3,2;289
4950;3,7;289
23;3,5;290
244;4,6;290
644;4,7;290
1388;4,3;290
1838;3,6;290
1971;3;290
2203;3,1;290
2212;3,3;290
2248;4,1;290
2978;5;290
3039;3,1;290
3087;3,7;290
3239;4,1;290
3522;4,7;290
3798;4,3;290
3985;4,6;290
4057;4,1;290
4118;4,8;290
4337;4,4;290
4535;4;290
4547;4,9;290
4719;3,3;290
4831;4,8;290
4993;3,6;290
47;4,2;291
204;3,6;291
292;4,3;291
531;3,5;291
634;4,3;291
984;4,4;291
1179;4,8;291
1342;3,4;291
2192;3,4;291
2240;3,8;291
2329;3,4;291
2809;3,2;291
2869;4,9;291
2881;4,6;291
3266;4,6;291
3622;4,4;291
3880;4,4;291
4165;3,4;291
4714;3,3;291
4740;3,5;291
161;3,6;292
279;4,7;292
594;4,3;292
1077;3,1;292
1096;3;292
1210;3,4;292
1249;4,8;292
1281;4;292
1352;3,7;292
1561;3,1;292
1859;4,5;292
2249;4,3;292
2438;3,2;292
2665;3,1;292
2697;3,3;292
2741;3,1;292
2752;4,6;292
3542;4,3;292
4141;3,8;292
4463;3,6;292
4649;3,9;292
4714;3;292
4874;3,9;292
26;3,7;293
75;4,3;293
271;3,2;293
450;4,1;293
1148;3,9;293
1334;4;293
1492;4,2;293
1644;4,5;293
1803;4,1;293
1875;4,2;293
2091;3,2;293
2681;3,1;293
2683;3,6;293
2853;4,9;293
2975;4,7;293
3276;4,6;293
3346;3,6;293
3890;3,5;293
3949;4,1;293
4081;4,7;293
4174;4,5;293
4222;4,3;293
4248;3,8;293
4381;4;293
4419;3,9;293
4439;3,6;293
4652;4,8;293
4716;4,9;293
4812;4,5;293
4960;3,9;293
220;4,4;294
684;4,3;294
705;3,5;294
821;3,3;294
1318;3,8;294
1354;3,8;294
1439;4,3;294
1730;3,7;294
1796;4,3;294
2141;3,9;294
2244;4,8;294
2389;4,1;294
2420;4,9;294
2469;4,9;294
2870;4,1;294
2944;3,9;294
2946;3,7;294
3877;4,8;294
3960;3,1;294
4017;3,2;294
4591;4,7;294
525;3,8;295
557;4,8;295
1011;3;295
1160;3,6;295
1242;3;295
1357;4,7;295
1630;4,5;295
1732;4,7;295
2111;3,1;295
2248;4,7;295
2271;3,8;295
2306;3,6;295
2372;4;295
2409;3,2;295
2743;3,2;295
2857;3,3;295
2944;3,7;295
3116;4,3;295
3238;4,4;295
3263;3,4;295
3318;3,8;295
3501;3,5;295
3578;3,1;295
4080;3,4;295
4162;4,7;295
4337;4,6;295
4365;4,7;295
4490;3,7;295
4727;4,8;295
299;4,9;296
714;3,5;296
963;3,3;296
1534;4;296
1686;4,1;296
2601;4;296
2665;3,4;296
2785;3,9;296
2796;4,9;296
2971;4,2;296
3404;5;296
3559;3,1;296
3692;4,1;296
3694;4;296
3827;3,7;296
4066;3,7;296
4478;3,4;296
4598;4,2;296
4718;3,1;296
4950;4,7;296
115;4,4;297
176;3,7;297
535;3,6;297
583;3,7;297
808;4,3;297
879;4,8;297
999;4,1;297
1271;3,7;297
1589;3,7;297
1712;3,7;297
1758;3,9;297
1801;4,9;297
1890;4,4;297
2070;3,9;297
2082;4,7;297
2141;3,8;297
2426;4,4;297
2433;4,3;297
2509;4,1;297
2511;3,7;297
2546;4,6;297
2656;3,7;297
2739;3,3;297
2751;3,9;297
2814;3,7;297
2946;5;297
3057;4,8;297
3169;4,6;297
3639;3,6;297
3704;3,1;297
3765;3,9;297
3781;3,6;297
3833;3,4;297
3835;3,3;297
4043;3,6;297
4095;4,1;297
4139;5;297
4230;4,6;297
4380;3,2;297
4529;3,2;297
4603;3,4;297
4648;3,9;297
4901;3,8;297
4902;4,7;297
4961;4,7;297
297;4,7;298
330;4,7;298
395;3,3;298
829;3,3;298
906;3,9;298
1001;3,1;298
1238;4;298
1285;3,8;298
1390;3,6;298
1500;3,4;298
1509;4,5;298
1682;4,1;298
2443;3,5;298
2863;3,8;298
3118;4,2;298
3254;3,5;298
3485;4,6;298
3591;4,8;298
3812;4,6;298
3984;4,2;298
4023;4,6;298
4027;4,2;298
4274;4,5;298
4309;4,1;298
4312;3,8;298
4354;3,3;298
4544;4,6;298
4656;4,3;298
4720;3,1;298
4736;4,5;298
4918;4,1;298
159;4,3;299
319;3,9;299
456;4,2;299
686;4,7;299
1035;4,6;299
1289;3,6;299
1352;3,5;299
1658;3,2;299
1842;4,3;299
1891;4,7;299
1921;4,7;299
2118;4,3;299
2200;3,8;299
2658;4,4;299
2674;4,8;299
2697;5;299
2963;3,6;299
3087;3;299
3432;3,5;299
3603;4,4;299
3613;4,3;299
3632;3,9;299
3686;4,3;299
3689;3,3;299
4449;4,5;299
4489;4,2;299
4603;3,1;299
4692;3,8;299
4803;4,3;299
4839;3,8;299
4991;3;299
59;3,3;300
569;3,4;300
720;3,4;300
775;3,3;300
893;4,2;300
925;4,8;300
928;3,5;300
1263;4,2;300
1484;3,4;300
2004;3,1;300
2010;4,6;300
2024;4,4;300
2194;4,7;300
2571;3,2;300
3036;4,5;300
3132;3,8;300
3244;4,9;300
3256;3,7;300
3299;3,9;300
3814;4,6;300
3838;4,9;300
3934;3,1;300
4407;4,8;300
4500;4,4;300
4730;3,3;300
42;4,4;301
166;3,5;301
301;3,6;301
399;3,3;301
558;3,6;301
611;3,7;301
726;4,3;301
746;3,9;301
750;3,1;301
942;3,7;301
1134;3,9;301
1173;3,3;301
1549;3,4;301
1556;4,1;301
1710;3;301
1753;4,2;301
1821;4,9;301
1900;4,9;301
1909;4,3;301
2307;4,5;301
2825;3,9;301
2921;3,2;301
3000;3,7;301
3113;4,9;301
3352;4,2;301
3366;4,3;301
3497;4,6;301
3613;3,2;301
3635;3,7;301
3642;3,5;301
3686;4,5;301
3718;4,2;301
3806;3,4;301
3843;3;301
4076;3,9;301
4108;3,3;301
4120;3,3;301
4129;3,1;301
4230;3,2;301
4280;3,3;301
4289;3,1;301
4301;4,6;301
4528;3,4;301
4531;4,9;301
4536;4,9;301
4630;3,7;301
4700;4;301
4763;3,3;301
4871;3,4;301
4978;4;301
24;4,8;302
149;4,1;302
348;4,1;302
400;3,4;302
461;3,3;302
465;4,8;302
621;4,3;302
623;4,7;302
657;4,7;302
1086;3,8;302
1146;3,7;302
1152;4,5;302
1163;3,7;302
1168;4,8;302
1318;3,6;302
1433;3,2;302
1489;3,8;302
1541;4;302
1597;4,4;302
1602;4,6;302
1681;4,7;302
1742;3,4;302
1966;3;302
2140;5;302
2153;4;302
2374;4,8;302
2381;3,7;302
2389;3,1;302
2469;3,1;302
2490;3,9;302
2496;3,3;302
2516;3,2;302
2557;4,5;302
2625;4,9;302
2714;3,4;302
2780;3,2;302
2827;4,7;302
2845;4,5;302
3195;3,7;302
3206;4,3;302
3402;4;302
3553;4,9;302
3566;4,6;302
3662;4,8;302
3772;4,9;302
3796;4,4;302
3904;3,7;302
4141;4;302
4435;4,7;302
4519;3,8;302
4681;3,5;302
4815;3,9;302
251;3,9;303
316;4,6;303
358;3,7;303
400;3,6;303
473;4,6;303
714;3,7;303
779;3,8;303
800;3,2;303
856;3,6;303
910;3,9;303
1562;3,7;303
1627;3;303
2014;4,3;303
2332;3,6;303
2371;4,9;303
2580;3,2;303
2589;3,8;303
3389;3,7;303
3407;3,6;303
3486;3;303
3863;3,1;303
3969;3;303
4063;3,1;303
4190;4,9;303
4658;4,6;303
4914;3,3;303
21;4,3;304
47;4,9;304
1307;3;304
1309;3,9;304
1315;3,3;304
1766;4;304
1953;3,8;304
2098;3;304
2532;5;304
3030;3,3;304
3215;4,1;304
3309;4;304
3476;4,9;304
4002;3,1;304
4060;3,1;304
4100;3,3;304
4353;3,4;304
4756;3,6;304
4840;3,1;304
223;4,3;305
238;3,9;305
355;3,5;305
577;3,8;305
713;4,9;305
774;4;305
907;4,2;305
942;3,7;305
1010;3;305
1056;4;305
1065;3,5;305
1219;4,8;305
1278;4,8;305
1418;3,6;305
1534;3,5;305
1654;3,3;305
2005;3,8;305
2104;3,9;305
2163;4,4;305
2275;3,4;305
2306;3,5;305
2366;4;305
2375;4,4;305
2386;3,5;305
2560;3,4;305
2627;3,6;305
2732;4,8;305
2826;4,8;305
2952;4,8;305
3117;4,7;305
3126;4,2;305
3512;4,8;305
3581;3,4;305
3640;4,3;305
3644;3,8;305
3715;4,3;305
3718;4,9;305
3784;3,4;305
3867;3,7;305
3969;4,4;305
3994;4,8;305
4096;4;305
4130;4,5;305
4224;5;305
4229;4;305
4340;4,7;305
4470;3,8;305
4656;4,6;305
172;4,9;306
387;3,6;306
651;3,5;306
655;4;306
667;3,5;306
940;3,1;306
1104;3,4;306
1163;3;306
1273;4,6;306
1323;3,9;306
1398;4,9;306
1487;3,4;306
1511;3,3;306
1976;3,5;306
2102;4,1;306
2330;3,2;306
2645;3,1;306
3097;4,4;306
3148;3,2;306
3324;4;306
3412;4,5;306
3513;3,3;306
3639;4,9;306
3755;3,7;306
3929;4,2;306
4022;4,8;306
4100;4,9;306
4182;3,9;306
4212;4,5;306
4238;5;306
4368;4,9;306
4445;4,8;306
4819;4,1;306
80;3,8;307
96;3,4;307
125;4,4;307
145;4,2;307
249;4,4;307
613;3,8;307
847;4,4;307
1078;5;307
1390;4,1;307
1414;4,9;307
1484;4,3;307
1530;3,5;307
1544;4,1;307
1612;4,2;307
1621;5;307
1645;4,5;307
1656;5;307
2008;4,5;307
2294;4,8;307
2326;4,5;307
2352;3,7;307
2379;4,8;307
2490;4,5;307
2589;3,9;307
2660;4,8;307
2875;3,9;307
3263;4,2;307
3662;3,5;307
3859;4,7;307
3887;4,7;307
4514;3,8;307
4611;4,1;307
4650;3,1;307
4835;4,5;307
4934;3,4;307
10;4,2;308
65;4,5;308
79;4,8;308
90;4,1;308
92;3,5;308
106;4,7;308
210;3,4;308
254;3,1;308
263;4,6;308
309;3,4;308
523;4,9;308
531;3,7;308
855;3,8;308
891;4;308
980;4,4;308
1053;3,2;308
1054;3,1;308
1061;4,6;308
1256;4,6;308
1327;3,8;308
1546;4,5;308
1639;4,7;308
1653;4;308
1831;3,7;308
1926;4,9;308
1965;5;308
2019;4,7;308
2081;4,8;308
2121;4,9;308
2146;3,5;308
2194;3,8;308
2297;4,3;308
2379;4,8;308
2534;4,8;308
2584;3,3;308
2824;4,3;308
2968;4,2;308
3228;3,8;308
3512;4,3;308
3537;3,1;308
3543;4,2;308
3603;4,1;308
3627;4,4;308
3892;3,7;308
3896;4,4;308
3917;3,9;308
3969;4,3;308
3991;3,7;308
4069;4,9;308
4127;4,8;308
4155;3,1;308
4449;4,5;308
4597;4,3;308
4799;4,7;308
4802;3,1;308
4846;3,6;308
4907;3,5;308
108;3,2;309
123;4,5;309
261;4;309
311;4,7;309
428;4,2;309
566;4,4;309
596;4,2;309
641;4,7;309
838;3,7;309
1303;4;309
1467;3,8;309
2029;3,5;309
2099;3,6;309
2303;4;309
3051;3,6;309
3165;4,8;309
3167;3,5;309
3623;3;309
4051;4,6;309
4077;3,5;309
4454;3,8;309
4911;3,6;309
38;4,2;310
99;3,4;310
112;4,3;310
291;4,8;310
315;4,1;310
418;4;310
536;3,5;310
711;4,4;310
729;3,4;310
743;3,9;310
1214;3,6;310
1215;4,9;310
1462;3,7;310
1640;3,7;310
1870;4,1;310
2343;4,3;310
2444;4,2;310
2545;3,4;310
2565;3,5;310
2651;4,7;310
3494;4,2;310
3744;3,3;310
3807;3,2;310
3952;4,2;310
4030;3,1;310
4096;4,6;310
4140;3,6;310
4147;3,3;310
4359;3,9;310
4551;4,3;310
4693;4,4;310
15;4;311
239;4,7;311
292;4,2;311
382;3,1;311
468;3;311
642;4,9;311
1081;5;311
1400;3,7;311
1566;4,2;311
1792;4,8;311
2380;4,7;311
2404;4,3;311
2456;4,7;311
2906;3,7;311
2922;3,8;311
3276;4,6;311
3513;4,3;311
3842;4,6;311
4158;4,1;311
4438;4,9;311
4812;3,3;311
97;4,9;312
304;4,4;312
331;4,5;312
494;4,5;312
501;4,6;312
616;4;312
676;4,7;312
792;4,1;312
1001;4,7;312
1021;4,6;312
1166;4,6;312
1236;4,5;312
1296;4;312
1344;3;312
1552;3,4;312
1660;4,9;312
1672;3,5;312
1814;4,9;312
